tick,timestamp,event,regime,strategy,hysteresis,proposed,positions,balance,equity,realized,unrealized,price,avg,stddev,slope_pct,r2,long_slope_pct,buy_price,buy_vol,gate_dir,gate_dist_pct,breakout_mult,offset_mult,vol_mult,spacing,details
300,2026-03-23 16:38:00,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70956.00,70963.99,5.79,-0.000564,0.0000,-0.000564,0.00,0.00000000,0,99.9887,1.5000,1.5000,3.0000,21.29,
400,2026-03-23 16:38:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70949.99,70960.49,7.29,-0.006143,0.0000,-0.006143,0.00,0.00000000,0,99.9852,1.5000,1.5000,3.0000,21.29,
500,2026-03-23 16:39:24,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70979.63,70964.32,7.41,0.002324,0.0000,0.002324,0.00,0.00000000,0,100.0216,1.5000,1.5000,3.0000,21.29,
600,2026-03-23 16:40:00,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70993.21,70969.13,10.80,0.007144,0.0000,0.007144,0.00,0.00000000,0,100.0339,1.5000,1.5000,3.0000,21.61,
700,2026-03-23 16:40:27,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70993.22,70972.57,10.81,0.008101,0.0000,0.008101,0.00,0.00000000,0,100.0291,1.5000,1.5000,3.0000,21.61,
800,2026-03-23 16:40:52,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70986.01,70974.25,10.81,0.006978,0.0000,0.006978,0.00,0.00000000,0,100.0166,1.5000,1.5000,3.0000,21.61,
900,2026-03-23 16:41:29,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70963.45,70973.05,10.81,0.003870,0.0000,0.003870,0.00,0.00000000,0,99.9865,1.5000,1.5000,3.0000,21.61,
1000,2026-03-23 16:42:16,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70933.00,70969.05,15.05,-0.000263,0.0000,-0.000263,0.00,0.00000000,0,99.9492,1.5000,1.5000,3.0000,30.11,
1100,2026-03-23 16:42:53,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70956.89,70967.94,15.05,-0.000976,0.0000,-0.000976,0.00,0.00000000,0,99.9844,1.5000,1.5000,3.0000,30.11,
1200,2026-03-23 16:43:49,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70974.08,70968.45,15.05,-0.000418,0.0000,-0.000418,0.00,0.00000000,0,100.0079,1.5000,1.5000,3.0000,30.11,
1300,2026-03-23 16:44:10,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70942.01,70966.42,15.05,-0.001557,0.0000,-0.001557,0.00,0.00000000,0,99.9656,1.5000,1.5000,3.0000,30.11,
1400,2026-03-23 16:45:00,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70936.00,70964.25,15.05,-0.002470,0.0000,-0.002470,0.00,0.00000000,0,99.9602,1.5000,1.5000,3.0000,30.11,
1500,2026-03-23 16:45:51,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70930.34,70961.99,15.72,-0.003202,0.0000,-0.003202,0.00,0.00000000,0,99.9554,1.5000,1.5000,3.0000,31.44,
1600,2026-03-23 16:46:48,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70922.70,70959.53,17.63,-0.003858,0.0000,-0.003858,0.00,0.00000000,0,99.9481,1.5000,1.5000,3.0000,35.26,
1700,2026-03-23 16:47:48,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70922.72,70957.37,17.63,-0.004232,0.0000,-0.004232,0.00,0.00000000,0,99.9512,1.5000,1.5000,3.0000,35.26,
1800,2026-03-23 16:48:25,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70895.90,70953.95,24.33,-0.005084,0.0000,-0.005084,0.00,0.00000000,0,99.9182,1.5000,1.5000,3.0000,48.66,
1900,2026-03-23 16:49:49,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70906.35,70951.45,24.33,-0.005381,0.0000,-0.005381,0.00,0.00000000,0,99.9364,1.5000,1.5000,3.0000,48.66,
2000,2026-03-23 16:50:27,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70906.36,70949.19,24.33,-0.005520,0.0000,-0.005520,0.00,0.00000000,0,99.9396,1.5000,1.5000,3.0000,48.66,
2100,2026-03-23 16:50:50,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70930.92,70948.32,24.33,-0.005102,0.0000,-0.005102,0.00,0.00000000,0,99.9755,1.5000,1.5000,3.0000,48.66,
2200,2026-03-23 16:51:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70947.61,70948.29,24.33,-0.004448,0.0000,-0.004448,0.00,0.00000000,0,99.9990,1.5000,1.5000,3.0000,48.66,
2300,2026-03-23 16:51:55,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70963.07,70948.93,24.33,-0.003666,0.0000,-0.003666,0.00,0.00000000,0,100.0199,1.5000,1.5000,3.0000,48.66,
2400,2026-03-23 16:52:30,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70928.66,70948.09,24.33,-0.003512,0.0000,-0.003512,0.00,0.00000000,0,99.9726,1.5000,1.5000,3.0000,48.66,
2500,2026-03-23 16:53:05,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.24,70947.81,24.33,-0.003196,0.0000,-0.003196,0.00,0.00000000,0,99.9907,1.5000,1.5000,3.0000,48.66,
2600,2026-03-23 16:53:37,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70930.06,70947.13,24.33,-0.003054,0.0000,-0.003054,0.00,0.00000000,0,99.9759,1.5000,1.5000,3.0000,48.66,
2700,2026-03-23 16:54:25,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70919.15,70946.09,24.33,-0.003040,0.0000,-0.003040,0.00,0.00000000,0,99.9620,1.5000,1.5000,3.0000,48.66,
2800,2026-03-23 16:55:06,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70888.43,70944.03,26.20,-0.003326,0.0000,-0.003326,0.00,0.00000000,0,99.9216,1.5000,1.5000,3.0000,52.40,
2900,2026-03-23 16:55:30,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70927.82,70943.48,26.20,-0.003151,0.0000,-0.003151,0.00,0.00000000,0,99.9779,1.5000,1.5000,3.0000,52.40,
3000,2026-03-23 16:56:34,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70902.58,70942.11,26.20,-0.003218,0.0000,-0.003218,0.00,0.00000000,0,99.9443,1.5000,1.5000,3.0000,52.40,
3100,2026-03-23 16:57:42,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70897.98,70940.69,26.20,-0.003293,0.0000,-0.003293,0.00,0.00000000,0,99.9398,1.5000,1.5000,3.0000,52.40,
3200,2026-03-23 16:58:17,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70897.99,70939.35,26.20,-0.003336,0.0000,-0.003336,0.00,0.00000000,0,99.9417,1.5000,1.5000,3.0000,52.40,
3300,2026-03-23 16:59:03,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70878.98,70937.52,28.56,-0.003497,0.0000,-0.003497,0.00,0.00000000,0,99.9175,1.5000,1.5000,3.0000,57.12,
3400,2026-03-23 16:59:34,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70840.28,70934.66,38.23,-0.003888,0.0000,-0.003888,0.00,0.00000000,0,99.8669,1.5000,1.5000,3.0000,76.47,
3500,2026-03-23 17:00:00,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70860.99,70932.56,38.23,-0.004059,0.0000,-0.004059,0.00,0.00000000,0,99.8991,1.5000,1.5000,3.0000,76.47,
3600,2026-03-23 17:00:17,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70890.37,70931.39,38.23,-0.003998,0.0000,-0.003998,0.00,0.00000000,0,99.9422,1.5000,1.5000,3.0000,76.47,
3700,2026-03-23 17:00:35,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70838.07,70928.87,38.79,-0.004244,0.0000,-0.004244,0.00,0.00000000,0,99.8720,1.5000,1.5000,3.0000,77.58,
3800,2026-03-23 17:01:02,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70831.47,70926.30,40.44,-0.004473,0.0000,-0.004473,0.00,0.00000000,0,99.8663,1.5000,1.5000,3.0000,80.88,
3900,2026-03-23 17:01:36,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70791.12,70922.84,50.52,-0.004871,0.0000,-0.004871,0.00,0.00000000,0,99.8143,1.5000,1.5000,3.0000,101.05,
4000,2026-03-23 17:02:00,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70789.12,70919.49,51.02,-0.005205,0.0000,-0.005205,0.00,0.00000000,0,99.8162,1.5000,1.5000,3.0000,102.05,
4100,2026-03-23 17:02:23,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70764.24,70915.71,57.24,-0.005596,0.0000,-0.005596,0.00,0.00000000,0,99.7864,1.5000,1.5000,3.0000,114.49,
4200,2026-03-23 17:02:43,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70754.17,70911.86,59.76,-0.005963,0.0000,-0.005963,0.00,0.00000000,0,99.7776,1.5000,1.5000,3.0000,119.53,
4300,2026-03-23 17:03:04,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70704.55,70907.04,72.17,-0.006484,0.0000,-0.006484,0.00,0.00000000,0,99.7144,1.5000,1.5000,3.0000,144.34,
4400,2026-03-23 17:03:32,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70697.34,70902.27,73.97,-0.006948,0.0000,-0.006948,0.00,0.00000000,0,99.7110,1.5000,1.5000,3.0000,147.94,
4500,2026-03-23 17:03:43,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70650.73,70896.68,85.62,-0.007524,0.0000,-0.007524,0.00,0.00000000,0,99.6531,1.5000,1.5000,3.0000,171.25,
4600,2026-03-23 17:03:59,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70627.40,70890.83,91.45,-0.008098,0.0000,-0.008098,0.00,0.00000000,0,99.6284,1.5000,1.5000,3.0000,182.91,
4700,2026-03-23 17:04:11,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70634.28,70885.37,91.45,-0.008555,0.0000,-0.008555,0.00,0.00000000,0,99.6458,1.5000,1.5000,3.0000,182.91,
4800,2026-03-23 17:04:26,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70605.91,70879.55,96.83,-0.009038,0.0000,-0.009038,0.00,0.00000000,0,99.6139,1.5000,1.5000,3.0000,193.66,
4900,2026-03-23 17:04:31,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70581.24,70873.46,103.00,-0.009527,0.0000,-0.009527,0.00,0.00000000,0,99.5877,1.5000,1.5000,3.0000,205.99,
5000,2026-03-23 17:04:52,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70616.35,70868.32,103.00,-0.009821,0.0000,-0.009821,0.00,0.00000000,0,99.6445,1.5000,1.5000,3.0000,205.99,
5100,2026-03-23 17:05:07,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70607.09,70863.20,103.00,-0.010089,0.0000,-0.010089,0.00,0.00000000,0,99.6386,1.5000,1.5000,3.0000,205.99,
5200,2026-03-23 17:05:13,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70640.06,70858.91,103.00,-0.010204,0.0000,-0.010204,0.00,0.00000000,0,99.6912,1.5000,1.5000,3.0000,205.99,
5300,2026-03-23 17:05:47,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70606.08,70854.14,103.00,-0.010386,0.0000,-0.010386,0.00,0.00000000,0,99.6499,1.5000,1.5000,3.0000,205.99,
5400,2026-03-23 17:06:17,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70640.70,70850.18,103.00,-0.010429,0.0000,-0.010429,0.00,0.00000000,0,99.7043,1.5000,1.5000,3.0000,205.99,
5500,2026-03-23 17:06:40,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70663.32,70846.79,103.00,-0.010384,0.0000,-0.010384,0.00,0.00000000,0,99.7410,1.5000,1.5000,3.0000,205.99,
5600,2026-03-23 17:07:03,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70693.64,70844.05,103.00,-0.010245,0.0000,-0.010245,0.00,0.00000000,0,99.7877,1.5000,1.5000,3.0000,205.99,
5700,2026-03-23 17:07:27,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70705.41,70841.62,103.00,-0.010070,0.0000,-0.010070,0.00,0.00000000,0,99.8077,1.5000,1.5000,3.0000,205.99,
5800,2026-03-23 17:08:02,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70684.76,70838.91,103.00,-0.009947,0.0000,-0.009947,0.00,0.00000000,0,99.7824,1.5000,1.5000,3.0000,205.99,
5900,2026-03-23 17:08:26,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70684.16,70836.29,103.00,-0.009820,0.0000,-0.009820,0.00,0.00000000,0,99.7852,1.5000,1.5000,3.0000,205.99,
6000,2026-03-23 17:08:47,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70729.99,70834.52,103.00,-0.009583,0.0000,-0.009583,0.00,0.00000000,0,99.8524,1.5000,1.5000,3.0000,205.99,
6100,2026-03-23 17:09:21,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70722.65,70832.69,103.00,-0.009370,0.0000,-0.009370,0.00,0.00000000,0,99.8447,1.5000,1.5000,3.0000,205.99,
6200,2026-03-23 17:10:01,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70696.07,70830.48,103.00,-0.009221,0.0000,-0.009221,0.00,0.00000000,0,99.8102,1.5000,1.5000,3.0000,205.99,
6300,2026-03-23 17:10:26,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70672.71,70827.98,103.00,-0.009120,0.0000,-0.009120,0.00,0.00000000,0,99.7808,1.5000,1.5000,3.0000,205.99,
6400,2026-03-23 17:10:46,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70713.17,70826.18,103.00,-0.008933,0.0000,-0.008933,0.00,0.00000000,0,99.8404,1.5000,1.5000,3.0000,205.99,
6500,2026-03-23 17:11:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70720.24,70824.55,103.00,-0.008737,0.0000,-0.008737,0.00,0.00000000,0,99.8527,1.5000,1.5000,3.0000,205.99,
